key_id, contract_id       , commercial_product_id, commercial_subproduct_id, contract_register_date, account_status_type, account_status_type_desc, blocking_type, blocking_type_desc, account_freeze_type, contract_status_date, contract_status_type, contract_status_type_desc, card_bin_number, card_bin_subtype_type, contract_end_date, participant_type, participation_order_number, card_status_type, card_status_date, last_four_pan_id, origin_flag, customer_id, personal_id    , personal_type, personal_verif_digit_type, customer_name                                                 , personal_type_desc  , off_loaded_porfolio_date, portfolio_buyer_company_id, buyer_name                        , off_loaded_portfolio_flag, written_off_date, written_off_flag, default_days_number, default_date, default_flag, restructured_flag, date_consult_risk_ctral, flag_consult_risk_ctral, product_desc               , audit_date             , default_status_pay, adelanto_nomina_flag, seizure_contract_id, court_order_id, court_order_entry_date, seizure_issuing_court_name                             , seizure_pay_date, seizure_flag, seizure_off_flag, default_end_date, written_off_end_date, customer_mail                    , seizure_off_date, seizure_off_desc
900001, 001300099600900001,                    96,                     3191, 2018-06-15            ,                    ,                         ,              ,                   ,                    , 2024-09-10          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    08123456, 000001053900001,             1,                         0, LUISA FERNANDA TORRES MORENO                                  , Cedula Ciudadania   , 2026-01-26              ,                       1234, BANCA INVERSIONES COMPRA CART. SAS, true                     ,                 , false           ,                 180, 2025-11-07  , true        , false            , 2026-05-21             , true                   , 963191                     , 2026-05-26 09:00:00.000, true              , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           , 2026-11-02      ,                     , luisa.moreno001@icloud.com       ,                 , 
900002, 001300099600900002,                    96,                     5394, 2016-02-20            ,                    ,                         ,              ,                   ,                    , 2023-11-05          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    06234567, 000001053900002,             1,                         0, JORGE MARIO RAMIREZ CASTANO                                   , Cedula Ciudadania   , 2026-03-27              ,                       1234, BANCA INVERSIONES COMPRA CART. SAS, true                     ,                 , false           ,                  90, 2026-02-05  , true        , false            , 2026-05-23             , true                   , 965394                     , 2026-05-26 09:00:00.000, true              , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           , 2026-08-04      ,                     , jorge_castano002@icloud.com      ,                 , 
900003, 001300099600900003,                    96,                     5136, 2019-08-12            ,                    ,                         ,              ,                   ,                    , 2025-01-18          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    05445678, 000001053900003,             1,                         0, CLAUDIA PATRICIA NIETO SUAREZ                                 , Cedula Ciudadania   , 2025-11-07              ,                       5678, REFINANCIA S A                    , true                     ,                 , false           ,                 365, 2025-04-21  , true        , false            , 2026-05-16             , true                   , 965136                     , 2026-05-26 09:00:00.000, true              , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           , 2027-04-21      ,                     , csuarez003@bbva.com.co           ,                 , 
900101, 001300099600900101,                    96,                     3127, 2017-04-03            ,                    ,                         ,              ,                   ,                    , 2024-12-20          , 1                   , CANCELADO                ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    07556789, 000001053900101,             1,                         0, ANDRES FELIPE ROJAS GUZMAN                                    , Cedula Ciudadania   ,                         ,                           ,                                   , false                    , 2025-12-27      , true            ,                 540, 2024-10-03  , true        , false            , 2026-05-22             , true                   , 963127                     , 2026-05-26 09:00:00.000, true              , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           , 2027-09-18      , 2035-12-27          , andresg101@protonmail.com        ,                 , 
900102, 001300099600900102,                    96,                     1567, 2015-09-25            ,                    ,                         ,              ,                   ,                    , 2023-06-30          , 1                   , CANCELADO                ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    03667890, 000001053900102,             1,                         0, MARIA CAMILA OSORIO PEREZ                                     , Cedula Ciudadania   ,                         ,                           ,                                   , false                    , 2026-03-12      , true            ,                 420, 2025-03-02  , true        , false            , 2026-05-24             , true                   , 961567                     , 2026-05-26 09:00:00.000, true              , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           , 2027-06-20      , 2036-03-12          , mperez102@yahoo.com              ,                 , 
900103, 001300099600900103,                    96,                     5571, 2018-11-11            ,                    ,                         ,              ,                   ,                    , 2025-03-15          , 1                   , CANCELADO                ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    08778901, 000001053900103,             1,                         0, OSCAR JAVIER MENDOZA LOPEZ                                    , Cedula Ciudadania   ,                         ,                           ,                                   , false                    , 2025-05-26      , true            ,                 720, 2024-03-17  , true        , false            , 2026-05-25             , true                   , 965571                     , 2026-05-26 09:00:00.000, true              , false               ,                    ,               ,                       ,                                                        ,                 , false       , false           , 2028-02-25      , 2035-05-26          , olopez103@bbva.com.co            ,                 , 
900201, 001300099699900201,                    99,                     0011, 2025-12-10            ,                    ,                         ,              ,                   ,                    , 2026-05-01          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    09889012, 000001053900201,             1,                         0, DANIELA ALEJANDRA QUINTERO RIOS                               , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 990011 - ADELANTO DE NOMINA, 2026-05-26 09:00:00.000, false             , true                ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , daniela_rios201@gmail.com        ,                 , 
900202, 001300099699900202,                    99,                     0011, 2026-01-22            ,                    ,                         ,              ,                   ,                    , 2026-04-22          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    10990123, 000001053900202,             1,                         0, SEBASTIAN ALONSO PARRA VARGAS                                 , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                  45, 2026-04-06  , true        , false            , 2026-05-19             , true                   , 990011 - ADELANTO DE NOMINA, 2026-05-26 09:00:00.000, false             , true                ,                    ,               ,                       ,                                                        ,                 , false       , false           , 2026-07-05      ,                     , sebastian.a.vargas202@bbva.com.co,                 , 
900203, 001300099699900203,                    99,                     0011, 2025-08-05            ,                    ,                         ,              ,                   ,                    , 2026-05-15          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    11001234, 000001053900203,             1,                         0, VALERIA SOFIA HERRERA CAICEDO                                 , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 990011 - ADELANTO DE NOMINA, 2026-05-26 09:00:00.000, false             , true                ,                    ,               ,                       ,                                                        ,                 , false       , false           ,                 ,                     , valeria_caicedo203@outlook.com   ,                 , 
957012, 001300099600957012,                    96,                     5136, 2015-01-28            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2017-07-29          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    07238834, 000081613253841,             1,                         0, CLAUDIA ISABEL RUIZ PEREZ                                     , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 965136                     , 2026-05-28 09:00:00.000, false             , false               , EMB76431044        , OF-2025-841070, 2025-05-21            , Juzgado 09 Civil del Circuito de Pereira               , 2026-01-20      , true        , true            ,                 ,                     , claudia_perez841@bbva.com.co     ,                 , 
969940, 001300099600969940,                    96,                     5549, 2021-07-28            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2024-06-16          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    01473412, 000022541552694,             1,                         0, MARCELA FERNANDA CASTRO FLORES                                , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 965549                     , 2026-05-28 09:00:00.000, false             , false               , EMB17645309        , OF-2022-549770, 2022-10-06            , Juzgado 21 Civil Municipal de Barranquilla             ,                 , true        , false           ,                 ,                     , marcela.f.flores694@yahoo.com    ,                 , 
931168, 001300090200931168,                    02,                     5394, 2024-05-31            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2026-05-28          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    03672947, 000017844647226,             1,                         0, PAULA ESPERANZA RIVERA FLORES                                 , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 025394                     , 2026-05-28 09:00:00.000, false             , false               , EMB60845437        , OF-2023-936209, 2023-10-16            , Juzgado 08 de Familia de Villavicencio                 , 2025-01-17      , true        , true            ,                 ,                     , paulaf226@live.com               , 2025-01-17      , Levantamiento de embargo sobre CDT (Certificado de Depósito a Término). Pago efectuado el 2025-01-17. Oficio OF-2023-936209 emitido por Juzgado 08 de Familia de Villavicencio. Contrato de embargo: EMB60845437.
995181, 001300099600995181,                    96,                     3191, 2023-07-23            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2024-05-24          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    05508652, 000050304121019,             1,                         0, OSCAR ALEJANDRO GONZALEZ TORRES                               , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 963191                     , 2026-05-28 09:00:00.000, false             , false               , EMB11396470        , OF-2025-969619, 2025-09-25            , Juzgado 07 Laboral del Circuito de Cali                ,                 , true        , false           ,                 ,                     , oscart019@gmail.com              ,                 , 
977675, 001300099600977675,                    96,                     5549, 2018-10-14            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2020-06-09          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    04600563, 000022955890394,             1,                         0, CAMILA ISABEL MARTINEZ RAMIREZ                                , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 965549                     , 2026-05-28 09:00:00.000, false             , false               , EMB85103019        , OF-2026-658084, 2026-04-29            , Juzgado 05 de Familia de Bucaramanga                   ,                 , true        , false           ,                 ,                     , camila.ramirez394@icloud.com     ,                 , 
927060, 001300090200927060,                    02,                     5549, 2020-11-10            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2021-09-09          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    09552527, 000094079626165,             1,                         0, CAMILA BEATRIZ ROMERO MARTINEZ                                , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 025549                     , 2026-05-28 09:00:00.000, false             , false               , EMB34238608        , OF-2022-886492, 2022-02-25            , Juzgado 08 de Familia de Villavicencio                 ,                 , true        , false           ,                 ,                     , camilam165@gmail.com             ,                 , 
969072, 001300090200969072,                    02,                     5394, 2022-11-25            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2023-04-15          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    08517359, 000004880840417,             1,                         0, CARLOS PATRICIA MARTINEZ PEREZ                                , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 025394                     , 2026-05-28 09:00:00.000, false             , false               , EMB95541242        , OF-2025-496858, 2025-01-18            , Juzgado 04 Civil del Circuito de Cúcuta                , 2026-01-29      , true        , true            ,                 ,                     , cperez417@outlook.com            , 2026-01-29      , Levantamiento de embargo sobre CDT (Certificado de Depósito a Término). Pago efectuado el 2026-01-29. Oficio OF-2025-496858 emitido por Juzgado 04 Civil del Circuito de Cúcuta. Contrato de embargo: EMB95541242.
965215, 001300090100965215,                    01,                     5136, 2022-10-12            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2023-05-28          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    06667054, 000075193392599,             1,                         0, NATALIA ALEJANDRO MARTINEZ PEREZ                              , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 015136                     , 2026-05-28 09:00:00.000, false             , false               , EMB43139403        , OF-2026-254082, 2026-01-22            , Juzgado 04 Civil del Circuito de Cúcuta                ,                 , true        , false           ,                 ,                     , natalia.perez599@yahoo.com       ,                 , 
932600, 001300090200932600,                    02,                     0002, 2022-12-27            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2023-07-29          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , PASIVE     ,    08601234, 000048576265408,             1,                         0, DIANA BEATRIZ GOMEZ JIMENEZ                                   , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 020002                     , 2026-05-28 09:00:00.000, false             , false               , EMB34777234        , OF-2025-507113, 2025-07-08            , Juzgado 18 Civil Municipal de Cartagena                ,                 , true        , false           ,                 ,                     , dianaj408@yahoo.com              ,                 , 
978460, 001300099600978460,                    96,                     0001, 2018-12-14            , A                  , ACTIVA                  , E            , CUENTA EMBARGADA  , M                  , 2021-11-14          , A                   , ACTIVO                   ,                ,                      ,                  ,                 ,                           ,                 ,                 ,                 , ACTIVE     ,    06133834, 000004376973090,             1,                         0, JORGE JAVIER PEREZ RUIZ                                       , Cedula Ciudadania   ,                         ,                           ,                                   , false                    ,                 , false           ,                    ,             , false       , false            ,                        , false                  , 960001                     , 2026-05-28 09:00:00.000, false             , false               , EMB53030224        , OF-2025-583221, 2025-10-29            , Juzgado 21 Civil Municipal de Barranquilla             ,                 , true        , false           ,                 ,                     , jruiz090@hotmail.com             ,                 , 
